Student ID,student_name,gender,grade,school_name,reading_score,math_score,,over
4380,Angela Fields,F,11th,Figueroa High School,75,83,,79
4381,Cameron West,M,9th,Figueroa High School,80,57,,68.5
4382,Elizabeth Coleman MD,F,10th,Figueroa High School,94,80,,87
4383,Deborah Pratt,F,9th,Figueroa High School,86,79,,82.5
4384,Jacqueline Kim,F,12th,Figueroa High School,89,75,,82
4385,Carl Herrera,M,9th,Figueroa High School,97,83,,90
4386,Brian Price,M,12th,Figueroa High School,89,91,,90
4387,Peggy Fernandez,F,11th,Figueroa High School,82,62,,72
4388,Joshua Myers,M,9th,Figueroa High School,69,57,,63
4389,Julian Miller,M,10th,Figueroa High School,90,56,,73
4390,Megan Baldwin,F,11th,Figueroa High School,91,76,,83.5
4391,Tyler Wilson,M,12th,Figueroa High School,78,74,,76
4392,Alexander Juarez,M,12th,Figueroa High School,80,62,,71
4393,Jonathan Perez,M,11th,Figueroa High School,72,92,,82
4394,Stacy Short,F,11th,Figueroa High School,64,82,,73
4395,Leslie Taylor,M,10th,Figueroa High School,99,75,,87
4396,Rose Walters,F,10th,Figueroa High School,87,89,,88
4397,Andrea West,F,12th,Figueroa High School,68,80,,74
4398,Thomas Miller,M,9th,Figueroa High School,96,96,,96
4399,Alexandra Hood PhD,F,12th,Figueroa High School,93,71,,82
4400,Heather Powers,F,11th,Figueroa High School,79,62,,70.5
4401,Michael Wright,M,9th,Figueroa High School,89,93,,91
4402,Joseph Baker,M,10th,Figueroa High School,63,88,,75.5
4403,Eric Richmond,M,9th,Figueroa High School,85,73,,79
4404,Richard Browning,M,10th,Figueroa High School,87,63,,75
4405,John Howard,M,10th,Figueroa High School,94,71,,82.5
4406,Brandon Jacobson,M,10th,Figueroa High School,91,71,,81
4407,Bryan Martin,M,11th,Figueroa High School,68,82,,75
4408,Jill Trujillo,F,12th,Figueroa High School,96,74,,85
4409,Sean Suarez,M,9th,Figueroa High School,65,73,,69
4410,Jennifer Smith,F,11th,Figueroa High School,82,74,,78
4411,Adam Decker,M,12th,Figueroa High School,93,89,,91
4412,Tracey Campbell,F,10th,Figueroa High School,94,99,,96.5
4413,Stephen Rollins,M,10th,Figueroa High School,89,98,,93.5
4414,Yolanda Walker,F,9th,Figueroa High School,69,55,,62
4415,Kimberly Ellison,F,9th,Figueroa High School,98,70,,84
4416,Stephanie Yang,F,9th,Figueroa High School,96,56,,76
4417,Katelyn Castro,F,11th,Figueroa High School,68,99,,83.5
4418,Robert Kaufman,M,11th,Figueroa High School,82,65,,73.5
4419,Corey Simmons,M,11th,Figueroa High School,75,76,,75.5
4420,John Flores,M,12th,Figueroa High School,92,68,,80
4421,Eric Marsh,M,11th,Figueroa High School,77,80,,78.5
4422,April Lara,F,12th,Figueroa High School,77,98,,87.5
4423,Michael Coleman,M,11th,Figueroa High School,92,96,,94
4424,Connie Raymond,F,10th,Figueroa High School,75,69,,72
4425,Michael Gonzalez DDS,M,12th,Figueroa High School,74,67,,70.5
4426,Misty Johnson,F,10th,Figueroa High School,67,81,,74
4427,Ryan Phillips Jr.,M,9th,Figueroa High School,93,75,,84
4428,Nicole Scott,F,10th,Figueroa High School,79,62,,70.5
4429,Sandra Miller,F,12th,Figueroa High School,88,59,,73.5
4430,Tara Sanchez,F,9th,Figueroa High School,94,92,,93
4431,Craig Smith,M,10th,Figueroa High School,76,87,,81.5
4432,Philip Faulkner,M,10th,Figueroa High School,79,67,,73
4433,Ronald Williams,M,11th,Figueroa High School,66,85,,75.5
4434,Joseph Boyd,M,11th,Figueroa High School,92,69,,80.5
4435,Melissa Wise,F,9th,Figueroa High School,79,62,,70.5
4436,Sean Moore,M,10th,Figueroa High School,99,65,,82
4437,Scott Hurley,M,11th,Figueroa High School,63,79,,71
4438,Andrew Barnett,M,9th,Figueroa High School,98,99,,98.5
4439,Joseph Smith,M,10th,Figueroa High School,81,83,,82
4440,John Lopez,M,10th,Figueroa High School,85,63,,74
4441,Eric Davis,M,9th,Figueroa High School,87,93,,90
4442,Christina Hines,F,9th,Figueroa High School,67,93,,80
4443,Michael Navarro,M,11th,Figueroa High School,66,80,,73
4444,Kayla Gonzales,F,11th,Figueroa High School,78,60,,69
4445,Ashley Jones DDS,F,12th,Figueroa High School,78,57,,67.5
4446,Jesus Mckee,M,11th,Figueroa High School,71,56,,63.5
4447,Margaret Smith,F,9th,Figueroa High School,86,82,,84
4448,Alexander Ruiz,M,9th,Figueroa High School,78,55,,66.5
4449,Debra Dunn,F,10th,Figueroa High School,93,56,,74.5
4450,Chris Wiley,M,10th,Figueroa High School,63,68,,65.5
4451,Gabriel Howe,M,11th,Figueroa High School,90,87,,88.5
4452,Carla Rogers,F,9th,Figueroa High School,92,75,,83.5
4453,Rachel Petersen,F,10th,Figueroa High School,78,77,,77.5
4454,Heather Berg,F,11th,Figueroa High School,91,84,,87.5
4455,Patricia Small,F,12th,Figueroa High School,65,77,,71
4456,Jason Robinson,M,11th,Figueroa High School,77,65,,71
4457,Brooke Rogers,F,9th,Figueroa High School,79,85,,82
4458,James Ford,M,10th,Figueroa High School,90,67,,78.5
4459,Danielle Thompson,F,9th,Figueroa High School,77,72,,74.5
4460,Jonathan Chandler,M,12th,Figueroa High School,63,58,,60.5
4461,Kyle Brooks,M,10th,Figueroa High School,71,65,,68
4462,Joseph Rosario,M,9th,Figueroa High School,77,69,,73
4463,Lisa Patterson,F,9th,Figueroa High School,74,66,,70
4464,Christopher Mayo,M,11th,Figueroa High School,83,87,,85
4465,Patricia Oliver,F,9th,Figueroa High School,89,87,,88
4466,Devon Morris,M,10th,Figueroa High School,68,76,,72
4467,Susan Trujillo MD,F,10th,Figueroa High School,95,73,,84
4468,Stephen Thomas,M,11th,Figueroa High School,72,67,,69.5
4469,Zachary Warren,M,11th,Figueroa High School,85,63,,74
4470,Terri Reilly,F,11th,Figueroa High School,88,86,,87
4471,David Miller,M,10th,Figueroa High School,89,79,,84
4472,Nathan Davis,M,9th,Figueroa High School,71,94,,82.5
4473,Benjamin Williams,M,11th,Figueroa High School,74,63,,68.5
4474,Suzanne Diaz,F,12th,Figueroa High School,65,88,,76.5
4475,Nicholas Wright,M,9th,Figueroa High School,69,68,,68.5
4476,Raymond Jordan,M,11th,Figueroa High School,83,55,,69
4477,Jessica Hurst,F,10th,Figueroa High School,97,91,,94
4478,Helen Lee,F,10th,Figueroa High School,81,57,,69
4479,Robin Houston,F,9th,Figueroa High School,91,59,,75
4480,Maureen Hayes,F,12th,Figueroa High School,99,78,,88.5
4481,Christopher Meadows,M,12th,Figueroa High School,75,58,,66.5
4482,Amy Williams,F,10th,Figueroa High School,99,71,,85
4483,Jennifer Walsh,F,9th,Figueroa High School,82,88,,85
4484,Courtney Thompson,F,9th,Figueroa High School,66,99,,82.5
4485,Madison Allen,F,10th,Figueroa High School,64,65,,64.5
4486,Sonya Green,F,9th,Figueroa High School,88,89,,88.5
4487,David Watson,M,9th,Figueroa High School,99,83,,91
4488,Dustin Perkins,M,10th,Figueroa High School,99,67,,83
4489,Craig Fowler,M,9th,Figueroa High School,70,60,,65
4490,Kathleen Stanton,F,9th,Figueroa High School,63,85,,74
4491,Samantha Banks,F,11th,Figueroa High School,87,84,,85.5
4492,Robert Reyes,M,11th,Figueroa High School,84,93,,88.5
4493,Richard Hernandez,M,9th,Figueroa High School,66,69,,67.5
4494,Tracy Cuevas,F,9th,Figueroa High School,69,94,,81.5
4495,Wanda Velez,F,10th,Figueroa High School,86,69,,77.5
4496,Emily Rose,F,12th,Figueroa High School,95,71,,83
4497,Michele Willis,F,9th,Figueroa High School,73,65,,69
4498,James Crawford,M,9th,Figueroa High School,73,58,,65.5
4499,Joshua Dodson,M,9th,Figueroa High School,73,73,,73
4500,Carol Baker MD,F,9th,Figueroa High School,96,84,,90
4501,Micheal Mcbride,M,10th,Figueroa High School,65,87,,76
4502,Marissa Ramirez,F,9th,Figueroa High School,67,59,,63
4503,Katrina White,F,9th,Figueroa High School,96,59,,77.5
4504,Hunter Andrews,M,9th,Figueroa High School,75,66,,70.5
4505,Tina Lewis,F,10th,Figueroa High School,86,99,,92.5
4506,Olivia Burton,F,12th,Figueroa High School,97,59,,78
4507,Alison Schneider,F,9th,Figueroa High School,87,90,,88.5
4508,Courtney Brooks,F,12th,Figueroa High School,96,69,,82.5
4509,John Cooper,M,9th,Figueroa High School,72,75,,73.5
4510,Samantha Johnson,F,12th,Figueroa High School,95,85,,90
4511,Heather Elliott,F,9th,Figueroa High School,89,69,,79
4512,Katie Kelly,F,10th,Figueroa High School,85,90,,87.5
4513,Tina Mercer,F,12th,Figueroa High School,77,57,,67
4514,Dawn Colon,F,12th,Figueroa High School,83,99,,91
4515,Kerry Neal,M,10th,Figueroa High School,71,70,,70.5
4516,Gregory Gonzalez,M,10th,Figueroa High School,92,64,,78
4517,Joan Miller,F,10th,Figueroa High School,74,82,,78
4518,Keith Anderson,M,10th,Figueroa High School,96,62,,79
4519,Stephanie Foster,F,11th,Figueroa High School,75,75,,75
4520,Todd Mason,M,11th,Figueroa High School,99,57,,78
4521,Elizabeth Chavez,F,11th,Figueroa High School,86,66,,76
4522,Sara Gillespie,F,10th,Figueroa High School,82,89,,85.5
4523,Laura Carter,F,11th,Figueroa High School,66,90,,78
4524,Theresa James,F,9th,Figueroa High School,95,98,,96.5
4525,Linda Salazar,F,9th,Figueroa High School,99,69,,84
4526,Ian Hansen,M,11th,Figueroa High School,74,62,,68
4527,Kevin Kelly,M,11th,Figueroa High School,92,78,,85
4528,Anthony Walsh,M,9th,Figueroa High School,83,93,,88
4529,Thomas Mitchell,M,9th,Figueroa High School,74,81,,77.5
4530,Makayla Hampton,F,9th,Figueroa High School,66,83,,74.5
4531,William Stanley,M,12th,Figueroa High School,65,85,,75
4532,Bianca Calderon,F,10th,Figueroa High School,98,61,,79.5
4533,Mary Sanders,F,10th,Figueroa High School,76,70,,73
4534,Kelly Ibarra MD,F,11th,Figueroa High School,66,82,,74
4535,Heidi Martinez,F,9th,Figueroa High School,80,63,,71.5
4536,Dalton Garza,M,12th,Figueroa High School,80,91,,85.5
4537,Joe Ayala,M,11th,Figueroa High School,80,65,,72.5
4538,Tyler Alvarez,M,11th,Figueroa High School,67,79,,73
4539,Mallory Webb,F,12th,Figueroa High School,78,95,,86.5
4540,Mckenzie Dean,F,9th,Figueroa High School,67,96,,81.5
4541,Richard Anderson,M,11th,Figueroa High School,91,55,,73
4542,Kelly Meyers,F,12th,Figueroa High School,84,84,,84
4543,John Bartlett,M,9th,Figueroa High School,86,57,,71.5
4544,Jeffrey Rodriguez,M,11th,Figueroa High School,78,94,,86
4545,Charles Chapman,M,12th,Figueroa High School,71,90,,80.5
4546,Samantha Everett,F,10th,Figueroa High School,77,81,,79
4547,Megan Clark,F,9th,Figueroa High School,78,62,,70
4548,Robert Bailey,M,9th,Figueroa High School,69,72,,70.5
4549,Tracey Walker,F,10th,Figueroa High School,75,90,,82.5
4550,Stephen Woodard,M,10th,Figueroa High School,84,60,,72
4551,Phillip Torres,M,9th,Figueroa High School,91,84,,87.5
4552,Marissa Jackson,F,10th,Figueroa High School,65,61,,63
4553,Edward Banks,M,11th,Figueroa High School,64,59,,61.5
4554,Matthew Sullivan,M,9th,Figueroa High School,85,92,,88.5
4555,Jeffrey Riggs,M,10th,Figueroa High School,75,83,,79
4556,Julie Robbins,F,10th,Figueroa High School,91,66,,78.5
4557,Mckenzie Garcia,F,12th,Figueroa High School,78,98,,88
4558,Reginald Phillips,M,9th,Figueroa High School,71,80,,75.5
4559,Phillip Anderson,M,10th,Figueroa High School,77,55,,66
4560,Sandy Evans,F,10th,Figueroa High School,68,79,,73.5
4561,Susan Burke,F,11th,Figueroa High School,81,75,,78
4562,Andrew Barnes,M,10th,Figueroa High School,90,70,,80
4563,Felicia Blevins,F,12th,Figueroa High School,85,85,,85
4564,Christina Rios,F,9th,Figueroa High School,87,91,,89
4565,Taylor Dickerson,F,10th,Figueroa High School,63,55,,59
4566,Steven Potter,M,9th,Figueroa High School,64,97,,80.5
4567,Paul Crawford,M,10th,Figueroa High School,94,80,,87
4568,Matthew Smith,M,11th,Figueroa High School,84,75,,79.5
4569,Bradley Smith,M,10th,Figueroa High School,95,59,,77
4570,Kimberly Freeman,F,9th,Figueroa High School,86,55,,70.5
4571,Mrs. Crystal Perez,F,12th,Figueroa High School,83,86,,84.5
4572,Erin Reed,F,12th,Figueroa High School,71,67,,69
4573,Ricky Gross,M,11th,Figueroa High School,69,94,,81.5
4574,William Morris,M,9th,Figueroa High School,69,92,,80.5
4575,Jordan Garcia,M,9th,Figueroa High School,78,55,,66.5
4576,Nicole Jones,F,11th,Figueroa High School,92,56,,74
4577,Melissa Braun,F,12th,Figueroa High School,88,85,,86.5
4578,Mr. Joshua Jensen MD,M,10th,Figueroa High School,84,74,,79
4579,Jennifer Simpson,F,11th,Figueroa High School,66,94,,80
4580,Rose Anderson,F,10th,Figueroa High School,84,61,,72.5
4581,Stephanie Bell,F,12th,Figueroa High School,75,59,,67
4582,Joseph Thompson,M,10th,Figueroa High School,87,91,,89
4583,Daniel Davis,M,11th,Figueroa High School,68,86,,77
4584,Sarah Dyer,F,11th,Figueroa High School,82,93,,87.5
4585,Nicole Carr,F,10th,Figueroa High School,99,77,,88
4586,Melissa Ross,F,11th,Figueroa High School,77,61,,69
4587,Toni Duncan,F,9th,Figueroa High School,72,83,,77.5
4588,Dana Myers,F,11th,Figueroa High School,75,73,,74
4589,Jeff Perry,M,12th,Figueroa High School,65,81,,73
4590,Lisa Kelly,F,12th,Figueroa High School,96,94,,95
4591,Jason Peterson,M,11th,Figueroa High School,82,87,,84.5
4592,Juan Werner,M,10th,Figueroa High School,81,64,,72.5
4593,Meghan Kane,F,10th,Figueroa High School,99,75,,87
4594,Craig Davis,M,11th,Figueroa High School,64,65,,64.5
4595,Kathy May,F,10th,Figueroa High School,64,97,,80.5
4596,Tina Wise,F,11th,Figueroa High School,63,78,,70.5
4597,Christine Mckay,F,11th,Figueroa High School,96,95,,95.5
4598,Heather Craig,F,10th,Figueroa High School,91,73,,82
4599,Valerie Barnett,F,11th,Figueroa High School,67,94,,80.5
4600,Matthew Craig,M,11th,Figueroa High School,77,74,,75.5
4601,Deborah Hayes,F,12th,Figueroa High School,77,58,,67.5
4602,Donald Wilkinson,M,9th,Figueroa High School,92,82,,87
4603,Ms. Vanessa Ortiz DDS,F,9th,Figueroa High School,73,95,,84
4604,Andrew Lara,M,9th,Figueroa High School,69,76,,72.5
4605,Jonathan Alvarado,M,9th,Figueroa High School,76,91,,83.5
4606,Nicholas Silva,M,11th,Figueroa High School,78,93,,85.5
4607,Brent Murray,M,10th,Figueroa High School,93,61,,77
4608,Robert Gallagher,M,11th,Figueroa High School,82,61,,71.5
4609,Michelle Hunter,F,11th,Figueroa High School,77,63,,70
4610,Meagan Welch,F,10th,Figueroa High School,78,65,,71.5
4611,Robert Santiago,M,9th,Figueroa High School,69,97,,83
4612,Joseph Clark,M,12th,Figueroa High School,76,57,,66.5
4613,Vanessa Casey,F,12th,Figueroa High School,82,93,,87.5
4614,Virginia Anderson,F,11th,Figueroa High School,87,65,,76
4615,Joshua Nelson,M,9th,Figueroa High School,71,76,,73.5
4616,Amber Graves,F,10th,Figueroa High School,80,71,,75.5
4617,Scott Taylor,M,9th,Figueroa High School,87,96,,91.5
4618,Jessica Lee,F,12th,Figueroa High School,87,78,,82.5
4619,Brian Gonzalez,M,11th,Figueroa High School,77,60,,68.5
4620,Gina Anderson,F,12th,Figueroa High School,63,88,,75.5
4621,Stephen Orr,M,11th,Figueroa High School,90,81,,85.5
4622,Tammy Moran,F,9th,Figueroa High School,84,90,,87
4623,Charles Clark,M,11th,Figueroa High School,95,77,,86
4624,James Mitchell,M,10th,Figueroa High School,87,93,,90
4625,Stephanie Logan,F,10th,Figueroa High School,92,70,,81
4626,Rebecca Norton,F,12th,Figueroa High School,63,70,,66.5
4627,Michelle Whitney,F,12th,Figueroa High School,85,91,,88
4628,Jeffrey Collins,M,10th,Figueroa High School,95,90,,92.5
4629,Cole Miles,M,9th,Figueroa High School,89,74,,81.5
4630,David Williams,M,12th,Figueroa High School,81,81,,81
4631,Jennifer Campbell,F,10th,Figueroa High School,66,71,,68.5
4632,Monica Sheppard,F,9th,Figueroa High School,68,86,,77
4633,John Walls,M,10th,Figueroa High School,64,73,,68.5
4634,Matthew Ross,M,9th,Figueroa High School,86,89,,87.5
4635,Lisa Huff,F,10th,Figueroa High School,66,61,,63.5
4636,Patricia Jackson,F,9th,Figueroa High School,80,77,,78.5
4637,Tracy Moore,F,10th,Figueroa High School,65,79,,72
4638,Charles Murphy,M,9th,Figueroa High School,78,83,,80.5
4639,Wendy Edwards,F,11th,Figueroa High School,98,91,,94.5
4640,Charles Hickman,M,9th,Figueroa High School,78,67,,72.5
4641,David Baldwin,M,10th,Figueroa High School,91,83,,87
4642,Christopher Harris,M,12th,Figueroa High School,65,88,,76.5
4643,Nicholas Nelson,M,9th,Figueroa High School,65,60,,62.5
4644,Larry Mullen,M,10th,Figueroa High School,81,57,,69
4645,James Mills,M,10th,Figueroa High School,74,85,,79.5
4646,Lori Cooley,F,9th,Figueroa High School,63,75,,69
4647,Jessica Bryant,F,11th,Figueroa High School,97,94,,95.5
4648,Kathleen Woods,F,9th,Figueroa High School,73,70,,71.5
4649,Wanda Allen,F,10th,Figueroa High School,81,94,,87.5
4650,David Hicks,M,11th,Figueroa High School,88,85,,86.5
4651,Tamara Jordan,F,10th,Figueroa High School,86,77,,81.5
4652,Luis Hahn,M,10th,Figueroa High School,70,95,,82.5
4653,Kimberly Phillips,F,12th,Figueroa High School,70,65,,67.5
4654,Daniel Arnold,M,10th,Figueroa High School,88,91,,89.5
4655,Timothy Bailey,M,11th,Figueroa High School,72,58,,65
4656,Jamie Porter,F,11th,Figueroa High School,71,62,,66.5
4657,Taylor Watson,F,12th,Figueroa High School,90,89,,89.5
4658,Joel Carroll,M,9th,Figueroa High School,77,82,,79.5
4659,Darius Stafford,M,12th,Figueroa High School,74,86,,80
4660,Patricia Rodriguez,F,9th,Figueroa High School,70,67,,68.5
4661,Becky Medina,F,12th,Figueroa High School,77,86,,81.5
4662,Ethan Knox,M,11th,Figueroa High School,83,79,,81
4663,Cody Palmer,M,12th,Figueroa High School,87,98,,92.5
4664,Michelle Anderson,F,10th,Figueroa High School,67,62,,64.5
4665,Lisa White,F,9th,Figueroa High School,77,60,,68.5
4666,Shannon Burns,F,10th,Figueroa High School,76,76,,76
4667,Joel Ramos,M,12th,Figueroa High School,77,97,,87
4668,Russell Velasquez,M,9th,Figueroa High School,95,84,,89.5
4669,Robert Sims,M,9th,Figueroa High School,95,98,,96.5
4670,Christopher Vega,M,12th,Figueroa High School,82,61,,71.5
4671,Jennifer Todd,F,12th,Figueroa High School,84,94,,89
4672,Travis Jones,M,11th,Figueroa High School,87,97,,92
4673,Nancy Huynh,F,11th,Figueroa High School,73,72,,72.5
4674,Tiffany Burch,F,10th,Figueroa High School,99,76,,87.5
4675,Ronald Ortiz,M,9th,Figueroa High School,94,59,,76.5
4676,Daniel Ramos,M,11th,Figueroa High School,91,80,,85.5
4677,Meghan Montgomery,F,10th,Figueroa High School,85,73,,79
4678,Susan Browning,F,11th,Figueroa High School,67,62,,64.5
4679,Benjamin Scott,M,11th,Figueroa High School,85,96,,90.5
4680,Sierra Montoya,F,9th,Figueroa High School,78,67,,72.5
4681,Erika Mayer,F,11th,Figueroa High School,84,85,,84.5
4682,Natalie Baldwin,F,9th,Figueroa High School,84,76,,80
4683,Justin Schaefer,M,11th,Figueroa High School,72,71,,71.5
4684,Jennifer Reynolds,F,9th,Figueroa High School,72,85,,78.5
4685,Jessica Johnson,F,10th,Figueroa High School,91,57,,74
4686,Joanna Moore,F,12th,Figueroa High School,96,90,,93
4687,Taylor Rogers,F,10th,Figueroa High School,80,70,,75
4688,Eric Davies,M,11th,Figueroa High School,89,58,,73.5
4689,Jonathan Munoz,M,12th,Figueroa High School,79,78,,78.5
4690,Marissa Glass,F,10th,Figueroa High School,69,80,,74.5
4691,Larry Bates,M,10th,Figueroa High School,85,86,,85.5
4692,Erika Carney,F,9th,Figueroa High School,79,65,,72
4693,Monica Spencer,F,9th,Figueroa High School,65,99,,82
4694,Samantha Miller,F,9th,Figueroa High School,84,68,,76
4695,Brittany Monroe,F,11th,Figueroa High School,84,67,,75.5
4696,Joseph Kelly,M,9th,Figueroa High School,88,88,,88
4697,John Faulkner,M,10th,Figueroa High School,80,78,,79
4698,Shawn Young,M,9th,Figueroa High School,97,69,,83
4699,Patricia Brandt,F,9th,Figueroa High School,69,67,,68
4700,Michael Parrish,M,11th,Figueroa High School,73,92,,82.5
4701,Walter Martin,M,9th,Figueroa High School,79,90,,84.5
4702,Lauren Russell,F,11th,Figueroa High School,78,75,,76.5
4703,Chelsea Vargas,F,9th,Figueroa High School,77,99,,88
4704,Allison Mcbride,F,9th,Figueroa High School,64,84,,74
4705,Amy Griffith,F,10th,Figueroa High School,98,58,,78
4706,Tanya Harmon,F,12th,Figueroa High School,84,89,,86.5
4707,Brooke Graham,F,12th,Figueroa High School,74,64,,69
4708,Sandra Miller,F,10th,Figueroa High School,79,80,,79.5
4709,William Martinez,M,9th,Figueroa High School,81,59,,70
4710,Edward Barron,M,11th,Figueroa High School,82,71,,76.5
4711,Kimberly Brown,F,10th,Figueroa High School,88,65,,76.5
4712,Jeffery Nolan,M,12th,Figueroa High School,77,80,,78.5
4713,Jamie Allen,F,11th,Figueroa High School,64,90,,77
4714,Jennifer Brown,F,9th,Figueroa High School,90,70,,80
4715,Lynn Morales,F,9th,Figueroa High School,87,59,,73
4716,Julie Smith,F,11th,Figueroa High School,65,97,,81
4717,Tracy Williams,M,12th,Figueroa High School,94,70,,82
4718,Stacy Johnson,F,9th,Figueroa High School,69,55,,62
4719,Christian Sims,M,11th,Figueroa High School,76,75,,75.5
4720,Jack Turner,M,10th,Figueroa High School,75,85,,80
4721,John Richardson,M,10th,Figueroa High School,81,66,,73.5
4722,Nichole Fleming,F,11th,Figueroa High School,67,89,,78
4723,Bryan Johnson,M,12th,Figueroa High School,94,56,,75
4724,James Pruitt,M,12th,Figueroa High School,67,62,,64.5
4725,Bethany Simmons,F,11th,Figueroa High School,73,99,,86
